cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
13020.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.01679323008452993,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13060.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.006387446716148659,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13100.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.01084883812548032,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13140.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.02308885574808528,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13180.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.005939907091764951,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13220.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.005073371056597331,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13260.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.006549461783676769,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13300.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.0076374409486783534,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13340.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.007072759150992702,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13380.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.00785006905922181,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13420.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.021652710192808122,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13460.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.02711528994524759,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
