Year,cbsacode,Sample_Size,Data_value,Data_value_unit,v051_rawvalue,v052_rawvalue,v009_rawvalue,v011_rawvalue,v049_rawvalue,v060_rawvalue,v070_numerator,v069_numerator,v023_numerator,v082_numerator,v062_numerator,v063_rawvalue,v067_numerator,v045_rawvalue,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n
2021,35380,2198,23.35,%,1010111.0,219206.9999984923,160596.20912075375,268048.15400053543,163534.1870051694,99151.55600057392,189718.0,184841.0,21785.0,88490.0,3739.0,391375.0,359692.0,5759.7,71924112.0,6657.175793,0.313934237,0.0,0.0,0.0
2018,35380,1757,24.409999999999997,%,1015281.0,222812.9999953595,149658.3701167036,271736.5060016772,153469.8905941274,96048.19000055386,210840.0,178708.0,27250.0,109293.0,2922.0,348283.0,356915.0,4608.7,69930899.0,6657.175793,0.313934237,0.0,0.0,0.0
2016,35380,1904,21.0,%,1006020.0,221628.0000247841,165450.1469948077,257747.90399199966,150527.2739951934,92080.46199707277,219898.0,167703.0,31591.000000000004,108385.0,1621.0,334864.0,348288.0,4156.6175453000005,60303548.0,6657.175793,0.313934237,0.0,0.0,0.0
2011,35380,2926,19.870000000000005,%,979540.0,227400.77300000002,163400.38146600002,231695.08935999998,128092.32745599998,90642.456973,0.0,143569.0,30519.0,101488.0,410.0,325880.0,320680.0,2863.2000000000003,60771203.0,6657.175793,0.313934237,0.0,0.0,0.0
2015,35380,1463,20.99,%,998644.0,221274.99997504562,158108.87900510908,252338.03700809233,133100.444003913,93570.03100302613,214144.0,161773.0,29200.0,105709.0,1520.0,326708.0,343901.0,3619.9,61170974.0,6657.175793,0.313934237,0.0,0.0,0.0
2017,35380,1330,20.65,%,1012800.0,222242.99998404662,156945.5987213946,269298.3620051251,151121.65084348439,94483.3650019037,199912.0,174062.0,29853.0,110719.0,2164.0,343260.0,355761.0,4275.6,66410804.0,6657.175793,0.313934237,0.0,0.0,0.0
2019,35380,1498,20.860000000000003,%,1019435.0,222301.00004047967,150562.73690667097,270088.2089866206,154381.74546955206,96350.00699517406,200064.0,181137.0,23436.0,108686.0,3489.0,363941.0,359842.0,4876.599999999999,70472504.0,6657.175793,0.313934237,0.0,0.0,0.0
2014,35380,2562,19.360000000000003,%,987643.0,223564.9999834238,155417.4970033564,245546.03500517394,130502.0090025888,88432.14100193698,215617.0,155224.0,30610.0,104226.0,0.0,319949.0,338790.0,3655.7000000000003,61711676.0,6657.175793,0.313934237,0.0,0.0,0.0
2020,35380,1862,24.6,%,1012288.0,220328.99974161,162577.53692450578,262002.38808285116,164472.9781421763,97735.61603102458,202482.0,183352.0,22585.0,109288.0,3650.0,364670.0,359024.0,5013.5,62645784.0,6657.175793,0.313934237,0.0,0.0,0.0
2022,35380,2996,27.88,%,1008812.0,218090.9999748118,160058.6070049235,277666.62100881326,175762.95922380732,96186.05200300859,0.0,187946.0,49469.0,88034.0,4034.0000000000005,401836.0,350962.0,5833.2,81248453.0,6657.175793,0.313934237,0.0,0.0,0.0
2013,35380,1764,18.09,%,976088.0,221978.9999801719,158291.2100041794,239860.30700623506,124791.34400338426,90092.44000241996,0.0,146193.0,33817.0,100419.0,415.0,317922.0,330384.0,3265.1,60770564.0,6657.175793,0.313934237,0.0,0.0,0.0
2017,35620,17302,13.789898277655762,%,19452955.0,4251004.999941757,2036464.6973285207,3551093.8520167326,2692869.282351396,1419929.6640051524,3468593.0,3651556.0,515920.00000000006,1375431.0,44969.0,1685764.0,4430941.0,7957.899999999999,1712688879.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2015,35620,16317,12.980940123797268,%,19220403.0,4259661.999908814,2154626.583014632,3372501.6950192032,2384833.91201593,1326675.2740063537,3368687.9999999995,3563547.0,749634.0,1387305.0,40190.0,1634135.9999999998,4356799.0,7664.499999999999,1582576822.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2022,35620,19156,15.224096888703276,%,19068287.0,4057536.999978408,2042184.4595655499,3968654.5470032077,2847060.7299316903,1545435.557998716,0.0,3802845.0,984534.0,1027773.0,59526.00000000001,2008816.0,4468017.0,10340.400000000001,2169762997.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2021,35620,20695,15.028684223242326,%,19160373.0,4089162.9998332425,2173206.5963570117,3651720.56604149,2831035.973326152,1422348.925013494,3557186.0,3744442.0,353399.0,1052324.0,55823.0,2014561.9999999998,4566631.0,9713.999999999998,2023622377.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2014,35620,15543,14.09073537927041,%,19103125.0,4266753.000233617,2136809.76096451,3377796.1989409826,2365553.5599694154,1317345.0179767623,3452541.0000000005,3543588.0,836791.0,1386059.0,0.0,1606941.0,4369274.0,7778.499999999999,1513129395.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2018,35620,14920,12.791394101876678,%,19424389.0,4227746.999909049,2065349.8522463893,3599443.462029966,2837822.993680321,1412421.223010673,3623205.0,3689397.0,464445.0,1359274.0,47474.0,1766089.0,4465147.0,8291.1,1811255855.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2016,35620,12664,10.639308275426409,%,19364014.0,4260097.999567327,2113036.925060844,3432569.7090971284,2619604.64407371,1527893.6280451687,3488270.0,3604956.0,618798.0000000001,1390111.0000000002,42515.00000000001,1665654.0,4391273.0,7556.7134705,1644810259.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2012,35620,15715,12.664250715876552,%,19009267.0,4410805.098,2277866.3990069996,3337558.328196001,2231695.212907,1248985.2147229998,0.0,3481892.0,838929.0,1374478.0,12175.0,1549975.0,4349681.0,6984.400000000001,1398872478.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2020,35620,16598,14.68065188576937,%,19247875.0,4128154.004414916,1964715.536427362,3556125.2939586756,2786822.930281165,1388619.4705783692,3732999.0000000005,3721010.0,382714.0,1303684.0,53267.0,1913140.0,4541505.0,9408.699999999999,1859781432.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2013,35620,17810,13.740176305446376,%,18959048.0,4277579.999743766,2206288.82103922,3358218.877063884,2313069.241034802,1255847.728023216,0.0,3509825.0,802861.0,1376713.0000000002,15551.999999999998,1564207.0,4358025.0,7562.3,1446250267.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2011,35620,2616,11.098363914373092,%,19009267.0,4410805.098,2401673.387954,3355002.1460029995,2280746.297942,1246094.10903,0.0,3538069.0,831425.0,1417579.0,12175.0,1621738.0,4376459.0,6558.1,1312062449.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2019,35620,8102,12.589066897062452,%,19587391.0,4211825.000283034,2089895.9408268873,3658053.3599335537,2871099.326614548,1422404.5269735316,3544563.0,3738703.0,437237.0,1337016.0,49837.0,1841224.0,4535528.0,8958.100000000002,1884333155.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193
2018,36260,1455,26.52,%,601278.0,187509.00000291452,34117.085151633335,108180.85899926527,50437.6533681647,30854.491999786238,66270.0,115331.0,9943.0,33992.0,1092.0,225544.0,213077.0,664.4,27310661.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2013,36260,1725,22.53,%,555916.0,179554.9999966958,34201.98699979947,96951.72700063404,34453.07399999355,26028.170000094622,0.0,101401.0,17773.0,31981.0,93.0,195666.0,193952.0,561.8,20400174.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2016,36260,1530,21.94,%,580775.0,183855.9999990373,39855.57600037486,102096.47400041313,44645.768000226686,28545.282000168198,62828.0,110870.99999999999,10722.000000000002,34338.0,867.0,212687.0,202697.0,629.9091564734091,23152037.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2017,36260,1275,24.02,%,590753.0,185285.999989804,40504.740217174745,107045.58000270935,52496.58625134307,31628.653000793904,59465.0,112461.0,10195.0,35087.0,983.0,212411.99999999997,206919.0,666.7,25042405.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2015,36260,1428,22.52,%,570786.0,181693.000014883,34833.199865107184,102114.23299607386,35168.069170991665,29254.46499888007,59578.0,107755.0,12522.999999999998,33530.0,802.0,208007.00000000003,199104.99999999997,681.9,22076459.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2020,36260,1446,24.719999999999995,%,620117.0,189712.00012096998,41956.345205663565,121645.72596293158,52373.078346235554,32590.96199090924,74563.0,119069.0,9532.0,34195.0,1306.0,251362.0,225857.0,690.0024375402913,29776348.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2021,36260,1176,25.409999999999997,%,627818.0,189450.99998647434,44198.102612671435,126067.64700352398,47422.31730400798,36374.05200110993,69527.0,121435.0,8119.0,27287.999999999996,1384.0,261387.99999999997,233770.0,917.9,33303217.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2014,36260,1860,21.5,%,562270.0,180431.9999971913,34225.041445281466,98521.66400045465,34534.64825400529,27286.59699999205,60278.0,104699.0,15297.0,32869.0,0.0,198536.0,196982.0,611.0,21331937.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2022,36260,1548,29.13,%,634352.0,187924.99998368302,40367.52300128668,154968.94000549352,49593.41339977423,40815.21100140336,0.0,124542.0,13564.0,28679.0,1513.0,268090.0,235588.0,770.8,37505865.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2012,36260,1608,21.37,%,541569.0,172566.615,35393.359125,95123.752875,33435.631902,25555.737534,0.0,98118.0,20497.0,30192.0,122.0,189936.0,191181.0,590.5,19482042.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2011,36260,1506,23.17,%,541569.0,172566.615,36371.519937000005,91568.007429,32985.264633,24073.848714,0.0,97869.0,17495.0,28568.0,122.0,186185.0,190098.0,580.7,18963675.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2019,36260,1602,25.41,%,611279.0,189177.0000088632,34807.20718555854,117528.33799797708,51460.58234676806,32112.419999430167,66056.0,117590.0,9922.0,33886.0,1162.0,239571.0,219811.0,764.2,28898893.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116
2015,36420,2947,20.18,%,1319677.0,328731.9999898533,225352.20500230667,305003.0700031159,147852.2310015589,104501.28300103606,258452.0,222557.0,31025.0,104462.00000000001,5532.0,371064.99999999994,496924.0,2236.5,69392819.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2014,36420,3605,20.260000000000005,%,1296565.0,322271.9999594685,221603.19100938732,297112.22501235676,145363.79900615633,100591.39900417379,265665.0,217664.0,28775.0,100808.0,0.0,358548.0,493523.0,2190.5,70218869.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2012,36420,3787,21.04,%,1227278.0,305843.745,215453.34591700003,281367.850642,138599.165934,92700.129132,0.0,205632.0,37523.0,96404.0,172.0,336129.0,476369.0,2197.3,61820962.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2016,36420,2870,20.2,%,1336767.0,332548.9999879618,185092.0300022477,309750.70000337414,142978.02500193397,102424.74700112997,266820.0,229258.0,25818.0,106021.0,5875.0,386128.0,504117.00000000006,2603.06248571,69713820.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2019,36420,2919,21.9,%,1383737.0,343369.0000288361,164952.35205943044,333893.5019911886,141338.1471936545,113496.18199699045,255059.0,243573.99999999997,25893.0,109987.0,6606.0,412944.0,534219.0,3017.7,80664757.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2020,36420,2219,21.769999999999996,%,1396445.0,344578.99977206404,176017.77983580937,342664.491067674,161728.76495539348,121102.37302422228,266658.0,246900.0,21273.0,111305.0,6809.0,425104.0,541809.0,3057.7999999999997,76989598.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2011,36420,4354,19.6,%,1227278.0,305843.745,216927.10325,270032.18137199996,140535.37111200002,92302.454481,0.0,203051.0,34047.0,94859.0,172.0,344225.00000000006,463855.0,2164.2,58595935.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2013,36420,4095,20.26,%,1278053.0,318337.0000390267,223257.45399092205,293162.61698858056,144047.99099389266,96548.36099616872,0.0,211602.0,32953.0,99030.0,438.99999999999994,341951.0,485611.0,1955.2,65024428.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2017,36420,3514,23.14,%,1358452.0,338815.0000431078,184131.6885669335,323143.0889864766,147261.00130901352,108869.48199546439,256923.0,233050.0,24707.000000000004,108752.0,6140.0,387234.0,515788.0,3078.9,74418906.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2021,36420,2632,23.72,%,1408950.0,344017.0000028428,198588.99202431284,362031.0969995407,162528.2864271931,118738.7099994751,253248.00000000003,249106.0,20813.0,90499.0,6948.0,452382.0,550251.0,3331.7000000000003,85552308.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2022,36420,3157,25.350000000000005,%,1425375.0,345325.0000159075,184120.01399742172,377409.674994778,167252.19245610136,115168.12699811727,0.0,255848.0,42017.0,87549.0,7212.0,451552.99999999994,546892.0,3357.3999999999996,95028942.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2018,36420,2625,22.46,%,1373211.0,341864.0000383096,163553.63854481815,327789.2489878709,140115.86079280678,111291.41599589505,266481.0,238506.00000000003,28208.999999999996,110007.0,6361.0,397149.0,526200.0,3166.0,80043803.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895
2021,36540,4888,18.62,%,949442.0,241593.99998919916,121427.95379253698,237315.16500332192,169104.68665843137,69994.97600106009,145097.0,190737.0,15218.0,53926.0,2834.0,567380.0,403925.0,2633.2,75970531.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2022,36540,2872,18.1,%,954270.0,241058.00001327478,113952.62499759009,246188.4089955704,154806.33199731086,67391.6909986206,0.0,193657.0,23677.0,53007.0,3042.0,571103.0,396092.0,2887.3,86269265.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2014,36540,6992,18.52,%,885624.0,231440.9999714806,125550.41200546784,190420.57800832763,137308.53400595306,55660.61700244859,152764.0,172915.0,20520.0,66849.0,0.0,460759.0,367183.0,2018.3,56540723.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2018,36540,4768,17.6,%,924129.0,238379.9999761198,112750.42875721856,209146.33500668104,151375.29527608913,62476.233002077824,138815.0,182520.0,16125.0,71369.0,2364.0,520681.00000000006,389098.0,2406.6,67142996.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2015,36540,5928,18.6,%,895151.0,232098.9999691694,127207.81200569574,193055.83200856193,139163.2820063927,58391.37400262322,143822.0,175360.0,19847.0,68157.0,1936.0,471609.00000000006,370366.0,2246.7,59585597.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2017,36540,5416,20.61,%,915312.0,236807.99998284702,115154.92220683636,201461.74000469077,145117.85132745805,61553.08100137953,130234.0,180618.0,15378.999999999998,70912.0,2228.0,500918.0,382245.0,2870.9774056948163,64329519.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2019,36540,5672,17.64,%,933316.0,240046.00000234603,113983.32631922992,214588.7669991384,153063.00015531867,62708.340999720494,135798.0,185857.0,14543.0,69463.0,2482.0,530666.0,395628.0,2635.8999999999996,69319416.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2020,36540,5176,17.41,%,942198.0,241152.00031076398,107523.74232689639,226525.123908028,156604.88802996016,66254.79497310918,147927.0,189213.0,13926.0,68900.0,2686.0,545502.0,400890.0,2690.9,69713746.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2013,36540,4936,20.11,%,877110.0,229278.9999844156,128026.08300293186,182222.30400421316,133183.12400313246,51171.92300125731,0.0,171020.0,22860.0,64779.0,322.0,458346.0,363269.0,1692.5,52203795.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2012,36540,7968,17.96,%,849517.0,222422.098,130178.79391399997,176380.978325,127061.70302800002,49565.797558,0.0,169132.0,23064.0,61926.00000000001,306.0,455861.0,357943.0,1723.3000000000002,52080332.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2011,36540,9616,16.91,%,849517.0,222422.098,135155.581724,176374.956621,126793.30470600001,48260.549420999996,0.0,167751.0,22139.0,60955.00000000001,306.0,452119.99999999994,349405.0,1551.1000000000001,50227641.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2016,36540,4848,18.76,%,904421.0,233950.0000079102,113552.9819985669,198873.42299814755,147392.6399981143,57422.65299927795,145717.0,178651.0,17528.0,70617.0,2079.0,488694.0,377820.0,2404.94579651,60744045.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692
2017,37980,2956,18.9618200270636,%,6069875.0,1343963.000058439,750082.1636353143,1294687.6559828361,912700.0879717849,459746.0859935577,1010040.9999999999,1057429.0,161303.0,484889.0,13716.0,777071.0,2055677.0000000002,4417.799999999999,425373943.0,317246.9417,0.275661828,52097.55636802441,6373.783461232231,1051.209842560948
2018,37980,2207,18.14370638876303,%,6070500.0,1337348.9999167463,751817.3353882043,1307885.3310211264,960083.9188263355,460769.8630073627,1046220.9999999999,1067087.0,157425.0,484717.0,15071.0,785198.0000000001,2076318.0,4739.0,442000511.0,317246.9417,0.275661828,52097.55636802441,6373.783461232231,1051.209842560948
