year,GeoFIPS,gdp
2011,20201,244458.0
2011,20203,270775.0
2011,20205,306845.0
2011,20207,72539.0
2011,20209,9840456.0
2011,21001,324311.0
2011,21003,367330.0
2011,21005,427434.0
2011,21007,338524.0
2011,21009,1279628.0
2011,21011,140533.0
2011,21013,709185.0
2011,21015,6876012.0
2011,21017,616893.0
2011,21019,3063966.0
2011,21021,1096250.0
2011,21023,121073.0
2011,21025,269623.0
2011,21027,327821.0
2011,21029,1660020.0
2011,21031,267374.0
2011,21033,340722.0
2011,21035,1218164.0
2011,21037,2538728.0
2011,21039,149487.0
2011,21041,1067411.0
2011,21043,463213.0
2011,21045,257671.0
2011,21047,5993757.0
2011,21049,1124121.0
2011,21051,346936.0
2011,21053,300194.0
2011,21055,169604.0
2011,21057,120178.0
2011,21059,4021518.0
2011,21061,138465.0
2011,21063,71977.0
2011,21065,209983.0
2011,21067,16411459.0
2011,21069,249137.0
2011,21071,1133330.0
2011,21073,2687708.0
2011,21075,243771.0
2011,21077,249610.0
2011,21079,187715.0
2011,21081,460237.0
2011,21083,1139626.0
2011,21085,570694.0
2011,21087,164077.0
2011,21089,1009128.0
2011,21091,738926.0
2011,21093,5228673.0
2011,21095,974015.0
2011,21097,450685.0
2011,21099,380040.0
2011,21101,1897091.0
2011,21103,316866.0
2011,21105,179479.0
2011,21107,1896426.0
2011,21109,171670.0
2011,21111,43273726.0
2011,21113,1267965.0
2011,21115,461178.0
2011,21117,6445098.0
2011,21119,449767.0
2011,21121,601376.0
2011,21123,194896.0
2011,21125,1745280.0
2011,21127,503998.0
2011,21129,136685.0
2011,21131,302913.0
2011,21133,611270.0
2011,21135,171432.0
2011,21137,379840.0
2011,21139,281023.0
2011,21141,928579.0
2011,21143,169270.0
2011,21145,3599546.0
2011,21147,232660.0
2011,21149,259334.0
2011,21151,2421293.0
2011,21153,261183.0
2011,21155,567132.0
2011,21157,1140872.0
2011,21159,495629.0
2011,21161,916768.0
2011,21163,435737.0
2011,21165,80146.0
2011,21167,740889.0
2011,21169,176345.0
2011,21171,224500.0
2011,21173,793512.0
2011,21175,221976.0
2011,21177,1474879.0
2011,21179,1276831.0
2011,21181,91429.0
2011,21183,859102.0
2011,21185,1310620.0
2011,21187,200269.0
2011,21189,51816.0
2011,21191,261272.0
2011,21193,1467645.0
2011,21195,2619699.0
2011,21197,196187.0
2011,21199,1779916.0
2011,21201,25533.0
2011,21203,242989.0
2011,21205,660568.0
2011,21207,523336.0
2011,21209,1928485.0
2011,21211,1230925.0
2011,21213,745757.0
2011,21215,183648.0
2011,21217,696749.0
2011,21219,331092.0
2011,21221,331423.0
2011,21223,371048.0
2011,21225,902739.0
2011,21227,4779856.0
2011,21229,307548.0
2011,21231,361425.0
2011,21233,573311.0
2011,21235,967082.0
2011,21237,87021.0
2011,21239,747639.0
2011,22001,1631057.0
2011,22003,640242.0
2011,22005,9346380.0
2011,22007,564802.0
2011,22009,867754.0
2011,22011,1034019.0
2011,22013,959770.0
2011,22015,5279181.0
2011,22017,12706086.0
2011,22019,12649152.0
2011,22021,175261.0
2011,22023,794040.0
2011,22025,240741.0
2011,22027,809113.0
2011,22029,657768.0
2011,22031,4545552.0
2011,22033,32312104.0
2011,22035,189784.0
2011,22037,403937.0
2011,22039,828676.0
2011,22041,525770.0
2011,22043,319500.0
2011,22045,3730349.0
2011,22047,1621443.0
2011,22049,507887.0
2011,22051,21215550.0
2011,22053,910468.0
2011,22055,14174123.0
2011,22057,4590852.0
2011,22059,557472.0
2011,22061,1503039.0
2011,22063,2499401.0
2011,22065,481882.0
2011,22067,575922.0
2011,22069,1178209.0
2011,22071,20509704.0
2011,22073,5759428.0
2011,22075,4226360.0
2011,22077,1109435.0
2011,22079,5140412.0
2011,22081,1169262.0
2011,22083,509388.0
2011,22085,1042634.0
2011,22087,2151597.0
2011,22089,8446801.0
2011,22091,148397.0
2011,22093,2126524.0
2011,22095,2094667.0
2011,22097,2372122.0
2011,22099,1228153.0
2011,22101,2887751.0
2011,22103,8248397.0
2011,22105,4168669.0
2011,22107,185582.0
