adult_smoking,adult_obesity,sti,excessive_drinking,population,under_18_pct,diabetes_prevalence,no_time_activity,edu_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,life_expectancy,65older,fipscode,diabetes_pop,obesity_pop,smoking_pop,drinking_pop,physical_inactivity,life_total
0.223,0.32,202.7,0.1752796254,42242,0.176672506,0.096,0.279,4930,981.0,1454.0,122,44833.0,12154.0,76.058274693,13294,5005,4055.232,13517.44,9419.966,7404.1619361468,11785.518000000002,3212853.639581706
0.164,0.298,328.9,0.1656442791,288774,0.2576755525,0.095,0.265,51204,6231.0,12830.0,665,78678.0,109704.0,79.47153427,39776,5007,27433.53,86054.652,47358.936,47833.76105282341,76525.11,22949312.837284982
0.226,0.324,259.1,0.1560836916,37625,0.2241328904,0.1,0.336,5134,830.0,1471.0,59,48153.0,13138.0,76.130925946,8083,5009,3762.5,12190.5,8503.25,5872.6488964499995,12642.0,2864426.0887182504
0.226,0.383,483.1,0.1358929912,10639,0.2436319203,0.134,0.373,1199,256.0,841.0,6,41578.0,3469.0,72.151960849,2070,5011,1425.626,4074.737,2404.414,1445.7655333768,3968.347,767624.7114725111
0.233,0.389,443.2,0.1557046335,5113,0.1811069822,0.12,0.344,594,125.0,241.0,0,50865.0,1872.0,72.92553611,1146,5013,613.56,1988.957,1191.3290000000002,796.1177910855,1758.8719999999998,372868.26613043
0.202,0.339,257.2,0.1552993695,28276,0.2163318716,0.107,0.326,2447,720.0,734.0,26,45397.0,9187.0,76.106042866,6841,5015,3025.532,9585.564,5711.752,4391.244971982001,9217.976,2151974.468079016
0.252,0.446,810.4,0.1280835555,9924,0.2183595324,0.157,0.389,1058,336.0,973.0,60,35992.0,2771.0,72.207551561,2230,5017,1558.068,4426.104,2500.848,1271.101204782,3860.436,716587.741691364
0.205,0.401,797.5,0.1555030603,22103,0.1891598426,0.118,0.322,2489,549.0,1425.0,69,46464.0,7783.0,75.320180917,3783,5019,2608.154,8863.303,4531.115,3437.0841418109,7117.166,1664801.958808451
0.25,0.376,254.3,0.1555066353,14375,0.212173913,0.113,0.353,1867,333.0,932.0,15,43723.0,4923.0,73.030348193,3146,5021,1624.375,5405.0,3593.75,2235.4078824375,5074.375,1049811.255274375
0.244,0.357,184.6,0.1687673556,24935,0.185361941,0.099,0.322,2170,697.0,1016.0,29,49964.0,8373.0,75.189754419,6933,5023,2468.565,8901.795,6084.139999999999,4208.214011886,8029.070000000001,1874856.526437765
0.239,0.389,264.0,0.1576413424,7957,0.2135226844,0.115,0.349,969,195.0,504.0,0,57697.0,2667.0,75.051562289,1718,5025,915.0550000000001,3095.273,1901.723,1254.3521614768,2776.993,597185.281133573
0.244,0.425,950.7,0.1480122278,23331,0.2075779006,0.136,0.37,2967,620.0,1319.0,45,44925.0,7434.0,73.931945789,4167,5027,3173.016,9915.675,5692.764,3453.2732868018,8632.47,1724906.227203159
0.232,0.352,446.1,0.162357759,21037,0.225792651,0.114,0.324,2523,504.0,1237.0,59,47049.0,7049.0,75.330870797,4234,5029,2398.2180000000003,7405.023999999999,4880.584,3415.520176083,6815.988,1584735.5289564892
0.216,0.396,842.9,0.1480252534,112245,0.2484386832,0.112,0.331,19158,2972.0,8366.0,455,51797.0,41869.0,76.101241233,15883,5031,12571.44,44449.020000000004,24244.92,16615.094567883,37153.095,8541983.822198085
0.227,0.378,325.7,0.1612406495,63409,0.2405021369,0.112,0.334,8460,1438.0,3963.0,36,54534.0,22589.0,76.354144152,11221,5033,7101.808,23968.602,14393.843,10224.1083441455,21178.606,4841539.926534168
0.239,0.426,1184.4,0.1317706105,47616,0.2691532258,0.143,0.378,6853,1750.0,6020.0,114,47545.0,16573.0,72.170411508,6944,5035,6809.088,20284.416,11380.224,6274.389389567999,17998.848,3436466.314364928
0.246,0.386,694.3,0.1506705746,16142,0.2337380746,0.12,0.348,1982,444.0,1494.0,17,40587.0,5894.0,72.089328692,3095,5037,1937.04,6230.812,3970.932,2432.1244151932,5617.415999999999,1163665.9437462639
0.235,0.407,841.8,0.1423496415,6802,0.2097912379,0.131,0.358,727,151.0,346.0,18,34649.0,2371.0,73.848973866,1705,5039,891.062,2768.4139999999998,1598.4699999999998,968.2622614830001,2435.116,502320.720236532
0.262,0.427,774.6,0.120812653,11110,0.2540054005,0.155,0.405,1074,373.0,1299.0,8,37421.0,3632.0,72.152740246,2179,5041,1722.05,4743.97,2910.82,1342.22857483,4499.55,801616.9441330599
0.215,0.388,675.1,0.1446552306,17977,0.2167769928,0.121,0.336,2620,534.0,994.0,113,46787.0,6281.0,74.0408529,3282,5043,2175.217,6975.076,3865.055,2600.4670804961997,6040.272,1331032.4125833001
0.2,0.374,536.5,0.1572012456,126919,0.2268139522,0.107,0.325,22272,3361.0,6057.0,211,57367.0,49581.0,76.310880918,16945,5045,13580.333,47467.706,25383.800000000003,19951.8248903064,41248.675,9685300.69523164
0.261,0.37,287.9,0.1508600193,17897,0.2222160139,0.117,0.353,2424,419.0,733.0,1,47256.0,5635.0,73.997614703,3646,5047,2093.949,6621.89,4671.117,2699.9417654121003,6317.641,1324335.310339591
0.26,0.371,160.3,0.1574718849,12381,0.2084645828,0.118,0.354,1403,253.0,467.0,7,39839.0,3284.0,75.32146628,3301,5049,1460.9579999999999,4593.351,3219.06,1949.6594069469,4382.874,932555.07401268
0.21,0.362,476.9,0.1777078024,99789,0.1979476696,0.107,0.318,13914,3295.0,6424.0,292,46459.0,31978.0,74.315747053,24664,5051,10677.423,36123.618,20955.69,17733.2838936936,31732.902000000002,7415894.082671816
0.213,0.346,240.9,0.1647745716,18449,0.219253076,0.096,0.304,2436,426.0,969.0,19,62077.0,6400.0,76.155820404,3453,5053,1771.104,6383.353999999999,3929.6369999999997,3039.9260714484,5608.496,1404998.730633396
0.238,0.342,505.2,0.1695655581,45597,0.2405860035,0.104,0.335,5876,1158.0,3046.0,98,53821.0,15655.0,75.07499474,7585,5055,4742.088,15594.174,10852.086,7731.680752685701,15274.995,3423194.5351597797
0.224,0.393,817.4,0.1385378164,21253,0.2531407331,0.137,0.379,2802,499.0,1921.0,22,42790.0,7035.0,75.577810086,4071,5057,2911.661,8352.429,4760.6720000000005,2944.3442119492,8054.887,1606255.197757758
0.227,0.368,450.1,0.158394402,33787,0.2051380709,0.111,0.318,4514,815.0,1808.0,72,49582.0,10951.0,73.96822977,6736,5059,3750.357,12433.616,7669.649,5351.671660374,10744.266,2499164.57923899
0.217,0.423,659.0,0.1397047935,13109,0.2599740636,0.127,0.368,1566,276.0,1331.0,15,40566.0,4515.0,73.488728951,2429,5061,1664.843,5545.107,2844.653,1831.3901379915,4824.112,963363.747818659
0.224,0.351,330.5,0.1582403001,37757,0.2409619408,0.105,0.328,5428,959.0,1890.0,69,50834.0,13445.0,75.87457343,6960,5063,3964.4849999999997,13252.706999999999,8457.568,5974.6790108757,12384.296,2864796.2689965097
0.24,0.35,286.2,0.1682488488,13613,0.180415779,0.106,0.321,1480,391.0,392.0,12,41787.0,3313.0,74.501877771,3568,5065,1442.978,4764.549999999999,3267.12,2290.3715787143997,4369.773,1014194.062096623
0.265,0.385,622.0,0.1449481296,16636,0.2028732868,0.13,0.387,2241,419.0,1136.0,17,40789.0,4626.0,72.526377162,3108,5067,2162.6800000000003,6404.860000000001,4408.54,2411.3570840256,6438.1320000000005,1206548.810467032
0.24,0.415,1164.3,0.1310095408,65377,0.2153509644,0.148,0.372,8068,2204.0,7473.0,157,40588.0,21793.0,72.417638038,12171,5069,9675.796,27131.454999999998,15690.48,8565.0107488816,24320.244,4734447.922010327
0.248,0.371,270.9,0.1493991593,26513,0.2438426432,0.125,0.381,2537,638.0,1604.0,75,39439.0,8119.0,75.488921777,4575,5071,3314.125,9836.323,6575.224,3961.0199105209,10101.453,2001437.783073601
0.26,0.399,634.1,0.1357379534,6596,0.1816252274,0.141,0.386,639,185.0,626.0,4,40007.0,2001.0,74.226588427,1652,5073,930.036,2631.804,1714.96,895.3275406264,2546.056,489598.577264492
0.24,0.383,560.8,0.1575999002,16410,0.2212675198,0.105,0.34,2202,417.0,909.0,36,41188.0,5503.0,73.024843416,3231,5075,1723.05,6285.03,3938.3999999999996,2586.214362282,5579.400000000001,1198337.6804565599
0.254,0.421,801.6,0.137672714,8513,0.1774932456,0.157,0.385,922,210.0,679.0,3,32502.0,1979.0,71.623659571,1780,5077,1336.541,3583.973,2162.302,1172.007814282,3277.505,609732.213927923
0.248,0.41,314.8,0.1537679511,12944,0.1636279357,0.129,0.36,1237,229.0,385.0,20,47903.0,2791.0,73.890622361,2093,5079,1669.776,5307.04,3210.112,1990.3723590384,4659.84,956440.215840784
0.229,0.389,660.7,0.1469714422,12180,0.2219211823,0.119,0.348,1567,347.0,1077.0,1,47125.0,4304.0,73.131180025,2636,5081,1449.4199999999998,4738.02,2789.2200000000003,1790.112165996,4238.639999999999,890737.7727045001
0.238,0.379,368.0,0.1521406614,21410,0.2120971509,0.111,0.352,2605,575.0,950.0,4,43577.0,6901.0,73.866892443,4448,5083,2376.51,8114.39,5095.58,3257.331560574,7536.32,1581490.1672046299
0.212,0.355,383.3,0.1629670575,73921,0.2505377362,0.095,0.301,11732,1858.0,4410.0,46,59623.0,28709.0,75.192027118,10719,5085,7022.495,26241.954999999998,15671.252,12046.6878574575,22250.220999999998,5558269.836589678
0.244,0.376,325.8,0.1512140893,16644,0.2278298486,0.111,0.345,1531,287.0,881.0,25,45144.0,5513.0,76.299854791,3329,5087,1847.484,6258.144,4061.136,2516.8073023091997,5742.179999999999,1269934.783141404
0.229,0.358,209.7,0.1601975346,16790,0.188147707,0.105,0.316,1656,403.0,644.0,2,39888.0,4238.0,74.702693226,4882,5089,1762.95,6010.82,3844.9100000000003,2689.7166059339997,5305.64,1254258.21926454
0.222,0.388,795.2,0.1478811761,43177,0.2337355537,0.124,0.342,6228,1332.0,4311.0,111,43634.0,14194.0,73.630370782,7572,5091,5353.948,16752.676,9585.294,6385.065540469701,14766.534000000001,3179138.519254414
0.254,0.412,1143.9,0.1396533826,40066,0.2606449359,0.136,0.393,4870,1559.0,4386.0,53,47892.0,14599.0,69.708038266,6169,5093,5448.976000000001,16507.192,10176.764000000001,5595.3524272516,15745.938,2792922.261165556
0.259,0.423,1014.8,0.1384222682,6584,0.2176488457,0.144,0.393,620,182.0,775.0,2,35833.0,2265.0,69.687682491,1582,5095,948.0959999999999,2785.0319999999997,1705.256,911.3722138288,2587.512,458823.701520744
0.25,0.371,256.0,0.147416499,9006,0.1840994892,0.113,0.345,750,203.0,323.0,2,42751.0,2508.0,75.107197008,2492,5097,1017.678,3341.226,2251.5,1327.6329899940001,3107.0699999999997,676415.416254048
0.23,0.387,836.2,0.1464038555,8099,0.2238547969,0.126,0.345,695,208.0,552.0,11,41854.0,2362.0,74.943434877,1743,5099,1020.474,3134.313,1862.77,1185.7248256945002,2794.1549999999997,606966.8790688231
0.22,0.36,245.1,0.1629728526,7602,0.1923178111,0.102,0.304,833,162.0,295.0,2,40698.0,2172.0,75.196238734,2110,5101,775.404,2736.72,1672.44,1238.9196254652,2311.008,571641.8068558681
0.242,0.392,658.6,0.1413508529,23167,0.2203133768,0.136,0.374,2764,592.0,2415.0,42,46374.0,7737.0,72.694972309,5001,5103,3150.7120000000004,9081.464,5606.414,3274.6752091342996,8664.458,1684124.423482603
0.238,0.364,229.6,0.1584272815,10327,0.2151641329,0.108,0.337,1480,232.0,512.0,0,46317.0,2893.0,76.155488153,2177,5105,1115.316,3759.028,2457.826,1636.0785360505,3480.199,786457.7261560309
0.258,0.452,1254.1,0.1182030908,17299,0.2597838025,0.172,0.411,2390,580.0,2847.0,13,35167.0,5314.0,69.496224376,3493,5107,2975.428,7819.148,4463.142,2044.7952677491999,7109.888999999999,1202215.185480424
0.228,0.378,279.9,0.1570940225,10643,0.2170440665,0.11,0.339,1409,252.0,353.0,6,43133.0,3606.0,75.159912977,2234,5109,1170.73,4023.054,2426.6040000000003,1671.9516814675,3607.9770000000003,799926.9538142111
0.256,0.388,556.8,0.148155077,23283,0.2376411974,0.116,0.358,2406,545.0,1758.0,66,36150.0,7637.0,70.628773337,4318,5111,2700.828,9033.804,5960.448,3449.494657791,8335.314,1644449.729605371
0.245,0.353,260.5,0.1359518107,19707,0.2233724057,0.119,0.338,2241,531.0,1011.0,18,42915.0,5610.0,74.533314075,4677,5113,2345.133,6956.571,4828.215,2679.2023334649,6660.966,1468828.020476025
0.208,0.361,471.3,0.1530686667,64334,0.2263344421,0.113,0.331,8544,1637.0,3675.0,151,46350.0,21923.0,76.588913877,10675,5115,7269.742,23224.574,13381.472,9847.5196034778,21294.554,4927271.185362917
0.232,0.368,409.3,0.15922657,7966,0.2041174994,0.11,0.328,1097,193.0,402.0,2,48478.0,2840.0,74.270201677,1932,5117,876.26,2931.488,1848.112,1268.39885662,2612.848,591636.426558982
0.196,0.349,872.4,0.1592944827,392980,0.2305486284,0.115,0.296,75045,14044.0,34293.0,1904,56171.0,150551.0,75.563796796,64898,5119,45192.700000000004,137150.02,77024.08,62599.545811446,116322.07999999999,29695060.86489208
0.251,0.388,490.0,0.1489005093,18247,0.2427248315,0.117,0.359,2659,439.0,994.0,19,46495.0,5587.0,73.956838024,3599,5121,2134.8990000000003,7079.836,4579.997,2716.9875931971,6550.673,1349490.4234239282
0.246,0.424,944.2,0.1387095611,24682,0.2099505713,0.152,0.387,3721,634.0,2835.0,89,37759.0,7390.0,74.252490839,4192,5123,3751.6639999999998,10465.168,6071.772,3423.6293870701998,9551.934000000001,1832699.978888198
0.171,0.34,255.6,0.1638066889,123968,0.2298657718,0.09,0.282,22257,2940.0,6083.0,173,70550.0,47690.0,77.347012984,22983,5125,11157.119999999999,42149.12,21198.528000000002,20306.7876095552,34958.975999999995,9588554.505600512
0.254,0.376,243.2,0.1484979019,10164,0.2323888233,0.123,0.385,1017,195.0,663.0,2,41230.0,3384.0,73.20568479,2142,5127,1250.172,3821.664,2581.656,1509.3326749116002,3913.14,744062.5802055601
0.258,0.387,152.3,0.1527849122,7842,0.1963784749,0.115,0.361,668,184.0,290.0,16,33814.0,2253.0,75.029616096,2037,5129,901.83,3034.8540000000003,2023.236,1198.1392814724002,2830.962,588382.2494248319
0.198,0.332,506.2,0.153334689,127590,0.2368210675,0.118,0.334,18868,3355.0,8290.0,472,48627.0,46982.0,75.556389612,21526,5131,15055.619999999999,42359.880000000005,25262.82,19563.97296951,42615.060000000005,9640239.75059508
0.203,0.39,299.9,0.1339592135,16702,0.2837983475,0.133,0.374,1452,322.0,1090.0,9,45838.0,5052.0,75.701643933,2589,5133,2221.366,6513.780000000001,3390.5060000000003,2237.386783877,6246.548,1264368.856968966
0.273,0.388,280.9,0.1493182501,17424,0.2043732782,0.12,0.371,1620,408.0,856.0,37,40437.0,4924.0,75.519017138,4576,5135,2090.88,6760.512000000001,4756.752,2601.7211897424,6464.304,1315843.3546125118
0.254,0.385,143.9,0.1567570735,12674,0.1922834149,0.111,0.344,1187,328.0,937.0,13,36148.0,3232.0,76.635003496,3597,5137,1406.814,4879.49,3219.196,1986.7391495390002,4359.856,971272.034308304
0.214,0.375,734.2,0.1492400164,38219,0.2381276329,0.122,0.322,5268,1297.0,3904.0,73,47857.0,13809.0,71.706531282,7190,5139,4662.718,14332.125,8178.866,5703.8041867916,12306.518,2740551.919066758
0.253,0.391,211.5,0.1567320087,16541,0.1906777099,0.114,0.336,1230,409.0,583.0,16,42345.0,4358.0,76.962575978,4472,5141,1885.674,6467.531,4184.873,2592.5041559067004,5557.776000000001,1273037.9692520981
0.186,0.339,647.6,0.1614495627,243216,0.2392687981,0.108,0.271,42561,5795.0,11596.0,962,57712.0,86943.0,77.984422422,30165,5143,26267.328,82450.224,45238.176,39267.1168416432,65911.53600000001,18967059.28378915
0.233,0.367,429.2,0.1514206694,78729,0.2308425104,0.109,0.315,9603,2117.0,4570.0,163,43765.0,26992.0,75.157789188,13288,5145,8581.461,28893.542999999998,18343.857,11921.197881192602,24799.635,5917097.5849820515
0.253,0.413,648.7,0.1416755862,6264,0.212962963,0.131,0.37,628,163.0,627.0,4,37634.0,2398.0,72.516375398,1549,5147,820.5840000000001,2587.0319999999997,1584.792,887.4558719568,2317.68,454242.575493072
0.231,0.404,332.7,0.1374307439,21181,0.2388933478,0.128,0.384,2038,405.0,1341.0,7,48728.0,7461.0,75.225289896,3873,5149,2711.168,8557.124,4892.811000000001,2910.9205865459003,8133.504,1593346.865287176
0.1009075769,0.262,599.1,0.1879368726,39368078,0.2233086919,0.094,0.223,7515252,1908093.0,2004812.0,161625,83001.0,13146038.0,81.007870536,5976166,6000,3700599.332,10314436.436,3972537.3581901984,7398713.459592863,8779081.394,3189124165.8751497
0.1,0.235,577.1,0.1745298624,1662323,0.2015077695,0.091,0.197,408992,71396.0,65379.0,11497,113518.0,467989.0,82.761800082,245136,6001,151271.39299999998,390645.90499999997,166232.30000000002,290125.0044543552,327477.631,137576843.79771048
0.16,0.299,442.9,0.2031764805,1119,0.1894548704,0.099,0.236,148,58.0,87.0,4,64542.0,207.0,,287,6003,110.781,334.58099999999996,179.04,227.3544816795,264.084,
0.142,0.294,176.1,0.2273871084,40083,0.1506873238,0.09,0.227,5229,1317.0,1248.0,103,68141.0,11084.0,79.745223954,11232,6005,3607.47,11784.402,5691.785999999999,9114.3574659972,9098.841,3196427.811748182
0.146,0.317,626.4,0.2012405887,212744,0.2018294288,0.095,0.233,36852,8509.0,9391.0,1647,54718.0,69303.0,77.614540143,39082,6007,20210.68,67439.848,31060.624,42812.7278023928,49569.352000000006,16512027.728182392
0.15,0.301,213.5,0.2239223448,46308,0.1689124989,0.087,0.213,4982,1619.0,1812.0,90,66329.0,12845.0,79.459325712,13402,6009,4028.796,13938.707999999999,6946.2,10369.3959429984,9863.604,3679602.4550712956
0.135,0.323,371.3,0.1892037186,21558,0.2698302254,0.118,0.296,2833,1675.0,1115.0,45,59422.0,7562.0,79.607078717,3313,6011,2543.844,6963.234,2910.3300000000004,4078.8537655787995,6381.168,1716169.402981086
0.1,0.239,521.7,0.1928191544,1152333,0.2221588725,0.094,0.221,218007,48020.0,48978.0,4387,106484.0,359707.0,82.21643525,192734,6013,108319.302,275407.587,115233.3,222191.87464721518,254665.593,94740711.48093826
0.176,0.334,226.5,0.1984914681,27968,0.2070938215,0.109,0.273,3182,884.0,1765.0,131,47442.0,6592.0,76.288202148,5323,6015,3048.512,9341.312,4922.3679999999995,5551.4093798208005,7635.264,2133628.4376752637
0.123,0.26,252.5,0.2288926894,192925,0.1961021122,0.079,0.19,28643,7490.0,5578.0,737,87792.0,63951.0,81.910098041,43941,6017,15241.075,50160.5,23729.775,44159.122102495,36655.75,15802505.664559925
0.143,0.376,723.2,0.1562276295,1000918,0.2807532685,0.135,0.294,157712,50260.0,76588.0,4209,61401.0,310969.0,78.012761791,128421,6019,135123.93000000002,376345.168,143131.27399999998,156371.04646388098,294269.892,78084377.50632414
0.152,0.323,433.2,0.1959872198,28283,0.2666973093,0.116,0.282,3054,1113.0,1567.0,32,57779.0,8952.0,77.293533639,4694,6021,3280.828,9135.409,4299.016,5543.1065376034,7975.806,2186093.011911837
0.154,0.28,610.8,0.2076358832,134977,0.1883728339,0.095,0.215,24321,4965.0,6351.0,719,56071.0,41335.0,77.20436186,25762,6023,12822.815,37793.560000000005,20786.458,28026.0686066864,29020.055,10420813.15077722
0.133,0.359,603.2,0.1838849304,180267,0.2851104195,0.146,0.333,26025,15653.0,16118.0,319,47599.0,46640.0,79.014441685,24546,6025,26318.982,64715.852999999996,23975.511000000002,33148.3847484168,60028.911,14243696.359229894
0.136,0.28,443.5,0.2176383761,18046,0.2056965533,0.092,0.221,2584,647.0,950.0,90,55981.0,5438.0,78.658645487,4385,6027,1660.232,5052.88,2454.2560000000003,3927.5021351006,3988.166,1419473.916458402
0.151,0.355,763.8,0.1630874684,901362,0.2866550842,0.13,0.33,124655,48062.0,65091.0,2079,58583.0,272448.0,76.530031949,104230,6029,117177.06,319983.51,136105.66199999998,147000.8466919608,297449.46,68981262.65761454
0.143,0.353,780.7,0.2013696737,152692,0.2685536898,0.129,0.306,23542,6533.0,9716.0,334,60319.0,43803.0,79.189812109,16579,6031,19697.268,53900.276,21834.956,30747.538216600402,46723.752,12091650.790547429
0.165,0.323,427.1,0.1856649569,64479,0.2143488578,0.105,0.267,7564,2700.0,3599.0,259,52345.0,16021.0,74.828381977,15131,6033,6770.295,20826.717,10639.035,11971.490755955101,17215.893,4824859.241494983
0.165,0.306,225.7,0.2137112546,30016,0.1790378465,0.103,0.257,3998,676.0,1198.0,95,63803.0,6544.0,78.315621482,4882,6035,3091.6479999999997,9184.896,4952.64,6414.7570180736,7714.112,2350721.6944037117
0.109,0.278,694.4,0.1738116932,9943046,0.2111502853,0.111,0.252,1961067,629811.0,550298.0,40582,75624.0,3449024.0,81.319597989,1444480,6037,1103678.106,2764166.788,1083792.014,1728217.6608254872,2505647.592,808564503.5061345
0.141,0.327,615.3,0.1754268766,157761,0.2730966462,0.127,0.309,20222,6649.0,8981.0,273,68744.0,42154.0,79.083182409,23092,6039,20035.647,51587.847,22244.301,27675.5194792926,48748.149,12476241.94002625
0.095,0.225,357.0,0.2148079469,257332,0.1945618889,0.071,0.173,41850,8662.0,9366.0,2150,127601.0,79546.0,85.249011869,60655,6041,18270.572,57899.700000000004,24446.54,55276.958591670795,44518.435999999994,21937298.722273506
0.148,0.277,191.8,0.2181825785,17160,0.1631118881,0.09,0.224,2383,781.0,1109.0,53,56887.0,4072.0,80.557062143,4935,6043,1544.3999999999999,4753.320000000001,2539.68,3744.01304706,3843.84,1382359.18637388
0.148,0.308,471.5,0.2102373739,86061,0.2110712169,0.1,0.251,11581,3292.0,5431.0,696,53176.0,26473.0,78.518661284,20420,6045,8606.1,26506.788,12737.028,18093.2386352079,21601.311,6757394.508762324
0.144,0.346,595.3,0.1745769175,279252,0.2900391045,0.132,0.322,36379,13981.0,21755.0,605,58998.0,81300.0,78.227613204,32779,6047,36861.264,96621.192,40212.288,48750.953365710004,89919.144,21845217.442443408
0.172,0.312,113.1,0.2044126555,8763,0.1938833733,0.102,0.26,1012,270.0,429.0,29,46838.0,2323.0,76.940118385,2514,6049,893.8259999999999,2734.056,1507.2359999999999,1791.2681001465,2278.38,674226.257407755
0.129,0.29,221.5,0.2160459437,14534,0.1731801294,0.091,0.224,2340,929.0,361.0,31,73204.0,4450.0,103.30997572,2496,6051,1322.594,4214.86,1874.886,3140.0117457358,3255.616,1501507.18711448
0.12,0.321,558.7,0.1995016117,430906,0.258541306,0.116,0.279,58745,23082.0,21302.0,1793,85031.0,135755.0,82.173487718,62634,6053,49985.096000000005,138320.826,51708.72,85966.4414912002,120222.774,35409048.89861251
0.108,0.286,432.7,0.2110540789,135965,0.1985952267,0.091,0.206,22779,6014.0,5824.0,852,92149.0,51787.0,82.068965209,27606,6055,12372.815,38885.99,14684.22,28695.967837638498,28008.789999999997,11158506.854641685
0.124,0.251,223.5,0.228433697,99606,0.1684336285,0.078,0.188,15404,3702.0,3288.0,993,74158.0,31731.0,80.8238967,28765,6057,7769.268,25001.106,12351.144,22753.366823382,18725.928,8050545.0547002
0.104,0.245,449.2,0.1836865162,3166857,0.2153848437,0.102,0.216,622228,136563.0,124576.0,10348,98786.0,1186559.0,82.750378333,497745,6059,323019.414,775879.965,329353.12799999997,581708.9296335834,684041.112,262058614.87650937
