cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_density_beta,ln_density_p,ln_density_CI_lower,ln_density_CI_upper
36260,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.13503764739784785,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
36420,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.07564644285938549,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
36540,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.16192959019883624,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
37980,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6661601454650974,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38060,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.9559713930821943,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38300,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.5492312399310624,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38860,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.3470363222434223,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38900,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.15591585672022212,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39300,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.27201535863085446,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39340,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.6052499417368988,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39660,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.08014869901122879,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39900,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.2652877514096179,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
40060,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.4197344747210714,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
41180,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6148975904214495,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
41620,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.08370734766540444,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
41700,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6777727108689522,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
42660,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.3920011744988763,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
43580,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.6224990767953287,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
43620,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.6459969899722946,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
44060,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.5046709275837138,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
44140,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.33797467186002983,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
45780,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.857202172020223,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
45820,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.07461968939586505,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
46140,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.3718514443898755,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
47260,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.14091782818572263,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
48620,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.1868876336008043,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
49340,2014,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.3393722842913647,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
10740,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.7663460512955851,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
11260,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,1.937340829467713,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
12060,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.925594568445149,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
12260,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.06447928340590714,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
12420,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.12690457910227515,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
12580,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.05275169549493697,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
12940,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.20039111800616105,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
13740,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.18902667651838811,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
13820,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.23925273073536069,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
13900,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.5847933953284272,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
14260,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.36367633177422043,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
14460,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.12445601456733968,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
15540,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-1.2687550396662832,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
16620,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.4689723419293905,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
16700,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.3600710282636417,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
16740,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6495736622686543,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
16980,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.767929526639989,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
17140,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.18871308382755458,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
17820,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.4220367756559611,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
18140,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.13800919405211332,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
19100,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.909927681298047,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
19740,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6377338307784601,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
19780,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.5526732467615805,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
19820,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.22998611781913958,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
20260,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.9366159490347368,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
22020,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.7230254109224958,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
22220,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.7541167691793742,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
24340,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.4622533635030841,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
24860,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.45008255352983184,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
25180,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-1.0103089891141135,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
26420,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.7056695707494107,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
26580,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.4493569878537773,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
26900,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.0625337727698092,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
28140,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.4500360280873572,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
28940,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.15265099289015716,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
30700,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-1.3407128564456396,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
30780,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.12350275863182425,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
31080,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.12233458400192454,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
31140,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.19652740112504752,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
32820,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.21828177216610278,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
33340,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-1.0652131484264054,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
33460,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.16219079713789064,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
34980,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.22057642998573712,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
35380,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.510826500189232,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
35620,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.9118285669419119,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
36260,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.24487125531259402,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
36420,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.22555144482050515,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
36540,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.1287314101292516,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
37980,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6339466897223769,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38060,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.9699545479551865,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38300,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.5591500071019286,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38860,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.3583800238012351,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
38900,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.16524722996549457,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39300,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.25863229316351344,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39340,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.7174537186290681,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39660,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.030437944513082016,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
39900,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.25418600164039695,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
40060,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.4170008712459605,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
41180,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.5988763825773233,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
41620,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.2053067595313074,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
41700,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,0.6897254118484142,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
42660,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.4942301687110966,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
43580,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.6219253884644527,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
43620,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.7834321816364334,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
44060,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.4903478530875258,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
44140,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.22106220972809076,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
45780,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.7218637650434747,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
45820,2015,unemployment,0.3500041839407677,0.001,0.02511871103494223,0.144,49,-0.05425782230816267,1.047435169278227,6.1878417901246e-244,1.005325560452227,1.0895447781042271
